date,ticker,flow_usd
2025-07-28,BTCW,0.0
2025-07-28,GBTC,0.0
2025-07-29,IBIT,157600000.0
2025-07-29,GBTC,-49000000.0
2025-07-29,BITB,-26200000.0
2025-07-29,ARKB,-8199999.999999999
2025-07-29,HODL,5800000.0
2025-07-29,FBTC,0.0
2025-07-29,BTCO,0.0
2025-07-29,EZBC,0.0
2025-07-29,BRRR,0.0
2025-07-29,BTCW,0.0
2025-07-30,IBIT,34400000.0
2025-07-30,BITB,12700000.0
2025-07-30,FBTC,0.0
2025-07-30,ARKB,0.0
2025-07-30,BTCO,0.0
2025-07-30,EZBC,0.0
2025-07-30,BRRR,0.0
2025-07-30,HODL,0.0
2025-07-30,BTCW,0.0
2025-07-30,GBTC,0.0
2025-07-31,ARKB,-89900000.0
2025-07-31,FBTC,-53600000.0
2025-07-31,IBIT,18600000.0
2025-07-31,GBTC,-9200000.0
2025-07-31,EZBC,6800000.0
2025-07-31,BTCO,3500000.0
2025-07-31,HODL,3300000.0
2025-07-31,BITB,0.0
2025-07-31,BRRR,0.0
2025-07-31,BTCW,0.0
2025-08-01,FBTC,-331400000.0
2025-08-01,ARKB,-327900000.0
2025-08-01,GBTC,-66800000.0
2025-08-01,BITB,-38300000.0
2025-08-01,EZBC,-6600000.0
2025-08-01,BTCO,-5100000.0
2025-08-01,IBIT,-2600000.0
2025-08-01,BRRR,0.0
2025-08-01,HODL,0.0
2025-08-01,BTCW,0.0
2025-08-04,IBIT,-292200000.0
2025-08-04,FBTC,-40100000.0
2025-08-04,BITB,18700000.0
2025-08-04,GBTC,-9900000.0
2025-08-04,ARKB,0.0
2025-08-04,BTCO,0.0
2025-08-04,EZBC,0.0
2025-08-04,BRRR,0.0
2025-08-04,HODL,0.0
2025-08-04,BTCW,0.0
2025-08-05,FBTC,-99100000.0
2025-08-05,IBIT,-77400000.0
2025-08-05,GBTC,-19700000.0
2025-08-05,BITB,0.0
2025-08-05,ARKB,0.0
2025-08-05,BTCO,0.0
2025-08-05,EZBC,0.0
2025-08-05,BRRR,0.0
2025-08-05,HODL,0.0
2025-08-05,BTCW,0.0
2025-08-06,IBIT,41900000.0
2025-08-06,BITB,26400000.0
2025-08-06,GBTC,14500000.0
2025-08-06,FBTC,10100000.0
2025-08-06,ARKB,-5400000.0
2025-08-06,HODL,4099999.9999999995
2025-08-06,BTCO,0.0
2025-08-06,EZBC,0.0
2025-08-06,BRRR,0.0
2025-08-06,BTCW,0.0
2025-08-07,IBIT,156600000.0
2025-08-07,FBTC,43400000.0
2025-08-07,HODL,21500000.0
2025-08-07,GBTC,18500000.0
2025-08-07,BITB,17200000.0
2025-08-07,EZBC,3400000.0
2025-08-07,ARKB,-400000.0
2025-08-07,BTCO,0.0
2025-08-07,BRRR,0.0
2025-08-07,BTCW,0.0
2025-08-08,IBIT,360000000.0
2025-08-08,FBTC,30500000.0
2025-08-08,BITB,0.0
2025-08-08,ARKB,0.0
2025-08-08,BTCO,0.0
2025-08-08,EZBC,0.0
2025-08-08,BRRR,0.0
2025-08-08,HODL,0.0
2025-08-08,BTCW,0.0
2025-08-08,GBTC,0.0
2025-08-11,IBIT,138200000.0
2025-08-11,FBTC,13000000.0
2025-08-11,GBTC,7500000.0
2025-08-11,BITB,5200000.0
2025-08-11,ARKB,0.0
2025-08-11,BTCO,0.0
2025-08-11,EZBC,0.0
2025-08-11,BRRR,0.0
2025-08-11,HODL,0.0
2025-08-11,BTCW,0.0
2025-08-12,IBIT,111400000.0
2025-08-12,ARKB,-23900000.0
2025-08-12,GBTC,-21600000.0
2025-08-12,FBTC,0.0
2025-08-12,BITB,0.0
2025-08-12,BTCO,0.0
2025-08-12,EZBC,0.0
2025-08-12,BRRR,0.0
2025-08-12,HODL,0.0
2025-08-12,BTCW,0.0
2025-08-13,ARKB,36600000.0
2025-08-13,FBTC,26700000.0
2025-08-13,BITB,7300000.0
2025-08-13,BTCO,4900000.0
2025-08-13,IBIT,0.0
2025-08-13,EZBC,0.0
2025-08-13,BRRR,0.0
2025-08-13,HODL,0.0
2025-08-13,BTCW,0.0
2025-08-13,GBTC,0.0
2025-08-14,IBIT,523700000.00000006
2025-08-14,ARKB,-149900000.0
2025-08-14,FBTC,-113500000.0
2025-08-14,BITB,-30900000.0
2025-08-14,HODL,-5900000.0
2025-08-14,BTCO,0.0
2025-08-14,EZBC,0.0
2025-08-14,BRRR,0.0
2025-08-14,BTCW,0.0
2025-08-14,GBTC,0.0
2025-08-15,IBIT,114400000.0
2025-08-15,GBTC,-81800000.0
2025-08-15,ARKB,-46700000.0
2025-08-15,FBTC,0.0
2025-08-15,BITB,0.0
2025-08-15,BTCO,0.0
2025-08-15,EZBC,0.0
2025-08-15,BRRR,0.0
2025-08-15,HODL,0.0
2025-08-15,BTCW,0.0
2025-08-18,IBIT,-68700000.0
2025-08-18,ARKB,-65700000.0
2025-08-18,BITB,12700000.0
2025-08-18,FBTC,0.0
2025-08-18,BTCO,0.0
2025-08-18,EZBC,0.0
2025-08-18,BRRR,0.0
2025-08-18,HODL,0.0
2025-08-18,BTCW,0.0
2025-08-18,GBTC,0.0
2025-08-19,FBTC,-246900000.0
2025-08-19,GBTC,-115500000.0
2025-08-19,BITB,-86800000.0
2025-08-19,ARKB,-63300000.0
2025-08-19,EZBC,-3300000.0
2025-08-19,IBIT,0.0
2025-08-19,BTCO,0.0
2025-08-19,BRRR,0.0
2025-08-19,HODL,0.0
2025-08-19,BTCW,0.0
2025-08-20,IBIT,-220000000.0
2025-08-20,ARKB,-75700000.0
2025-08-20,GBTC,-9000000.0
2025-08-20,FBTC,-7500000.0
2025-08-20,BRRR,-4300000.0
2025-08-20,BITB,600000.0
2025-08-20,BTCO,0.0
2025-08-20,EZBC,0.0
2025-08-20,HODL,0.0
2025-08-20,BTCW,0.0
2025-08-21,IBIT,-127500000.0
2025-08-21,ARKB,-43300000.0
2025-08-21,FBTC,-31800000.0
2025-08-21,EZBC,3200000.0
2025-08-21,BITB,0.0
2025-08-21,BTCO,0.0
2025-08-21,BRRR,0.0
2025-08-21,HODL,0.0
2025-08-21,BTCW,0.0
2025-08-21,GBTC,0.0
2025-08-22,IBIT,-198800000.0
2025-08-22,ARKB,65700000.0
2025-08-22,FBTC,50900000.0
2025-08-22,HODL,26400000.0
2025-08-22,EZBC,13500000.0
2025-08-22,BITB,12700000.0
2025-08-22,GBTC,6400000.0
2025-08-22,BTCO,0.0
2025-08-22,BRRR,0.0
2025-08-22,BTCW,0.0
2025-08-25,FBTC,65599999.99999999
2025-08-25,IBIT,63400000.0
2025-08-25,ARKB,61200000.0
2025-08-25,BITB,15200000.0
2025-08-25,HODL,6300000.0
2025-08-25,BTCO,0.0
2025-08-25,EZBC,0.0
2025-08-25,BRRR,0.0
2025-08-25,BTCW,0.0
2025-08-25,GBTC,0.0
2025-08-26,IBIT,45300000.0
2025-08-26,FBTC,14500000.0
2025-08-26,BITB,9000000.0
2025-08-26,ARKB,4099999.9999999995
2025-08-26,HODL,3900000.0
2025-08-26,BTCO,0.0
2025-08-26,EZBC,0.0
2025-08-26,BRRR,0.0
2025-08-26,BTCW,0.0
2025-08-26,GBTC,0.0
2025-08-27,IBIT,50900000.0
2025-08-27,FBTC,14700000.0
2025-08-27,BTCO,6700000.0
2025-08-27,EZBC,6500000.0
2025-08-27,ARKB,5600000.0
2025-08-27,BITB,-3000000.0
2025-08-27,BRRR,0.0
2025-08-27,HODL,0.0
2025-08-27,BTCW,0.0
2025-08-27,GBTC,0.0
2025-08-28,ARKB,79800000.0
2025-08-28,IBIT,63700000.0
2025-08-28,BITB,25000000.0
2025-08-28,FBTC,4900000.0
2025-08-28,BTCO,0.0
2025-08-28,EZBC,0.0
2025-08-28,BRRR,0.0
2025-08-28,HODL,0.0
2025-08-28,BTCW,0.0
2025-08-28,GBTC,0.0
2025-08-29,ARKB,-72100000.0
2025-08-29,FBTC,-66200000.0
2025-08-29,IBIT,24600000.0
2025-08-29,GBTC,-15300000.0
2025-08-29,BTCW,2300000.0
2025-08-29,BITB,0.0
2025-08-29,BTCO,0.0
2025-08-29,EZBC,0.0
2025-08-29,BRRR,0.0
2025-08-29,HODL,0.0
2025-09-02,FBTC,132699999.99999999
2025-09-02,IBIT,72900000.0
2025-09-02,ARKB,71900000.0
2025-09-02,BITB,39100000.0
2025-09-02,HODL,4700000.0
2025-09-02,BTCO,2200000.0
2025-09-02,EZBC,0.0
2025-09-02,BRRR,0.0
2025-09-02,BTCW,0.0
2025-09-02,GBTC,0.0
2025-09-03,IBIT,289800000.0
2025-09-03,ARKB,-27900000.0
2025-09-03,FBTC,9800000.0
2025-09-03,BITB,0.0
2025-09-03,BTCO,0.0
2025-09-03,EZBC,0.0
2025-09-03,BRRR,0.0
2025-09-03,HODL,0.0
2025-09-03,BTCW,0.0
2025-09-03,GBTC,0.0
2025-09-04,IBIT,134800000.0
2025-09-04,ARKB,-125500000.0
2025-09-04,FBTC,-117400000.0
2025-09-04,BITB,-66400000.00000001
2025-09-04,GBTC,-22400000.0
2025-09-04,HODL,-17900000.0
2025-09-04,EZBC,-3200000.0
2025-09-04,BTCO,0.0
2025-09-04,BRRR,0.0
2025-09-04,BTCW,0.0
2025-09-05,IBIT,-63200000.0
2025-09-05,BITB,-49600000.0
2025-09-05,GBTC,-47300000.0
2025-09-05,FBTC,0.0
2025-09-05,ARKB,0.0
2025-09-05,BTCO,0.0
2025-09-05,EZBC,0.0
2025-09-05,BRRR,0.0
2025-09-05,HODL,0.0
2025-09-05,BTCW,0.0
2025-09-08,FBTC,156500000.0
2025-09-08,ARKB,89500000.0
2025-09-08,BITB,42700000.0
2025-09-08,IBIT,25500000.0
2025-09-08,HODL,20600000.0
2025-09-08,BTCO,6700000.0
2025-09-08,EZBC,6500000.0
2025-09-08,GBTC,4400000.0
2025-09-08,BRRR,0.0
2025-09-08,BTCW,0.0
2025-09-09,IBIT,169300000.0
2025-09-09,ARKB,-72300000.0
2025-09-09,FBTC,-55800000.0
2025-09-09,BITB,-18200000.0
2025-09-09,BTCO,0.0
2025-09-09,EZBC,0.0
2025-09-09,BRRR,0.0
2025-09-09,HODL,0.0
2025-09-09,BTCW,0.0
2025-09-09,GBTC,0.0
2025-09-10,FBTC,299000000.0
2025-09-10,IBIT,211200000.0
2025-09-10,ARKB,145100000.0
2025-09-10,BITB,44400000.0
2025-09-10,HODL,12000000.0
2025-09-10,GBTC,8900000.0
2025-09-10,EZBC,3300000.0
2025-09-10,BTCO,0.0
2025-09-10,BRRR,0.0
2025-09-10,BTCW,0.0
2025-09-11,IBIT,366200000.0
2025-09-11,FBTC,134700000.0
2025-09-11,BITB,40400000.0
2025-09-11,BTCO,5700000.0
2025-09-11,EZBC,3300000.0
2025-09-11,HODL,2400000.0
2025-09-11,ARKB,0.0
2025-09-11,BRRR,0.0
2025-09-11,BTCW,0.0
2025-09-11,GBTC,0.0
2025-09-12,FBTC,315200000.0
2025-09-12,IBIT,264700000.0
2025-09-12,BITB,29200000.0
2025-09-12,ARKB,19400000.0
2025-09-12,HODL,8199999.999999999
2025-09-12,BTCO,0.0
2025-09-12,EZBC,0.0
2025-09-12,BRRR,0.0
2025-09-12,BTCW,0.0
2025-09-12,GBTC,0.0
2025-09-15,IBIT,261800000.0
2025-09-15,BITB,-18800000.0
2025-09-15,FBTC,7500000.0
2025-09-15,EZBC,3300000.0
2025-09-15,ARKB,0.0
2025-09-15,BTCO,0.0
2025-09-15,BRRR,0.0
2025-09-15,HODL,0.0
2025-09-15,BTCW,0.0
2025-09-15,GBTC,0.0
2025-09-16,IBIT,209200000.0
2025-09-16,FBTC,45800000.0
2025-09-16,ARKB,40700000.0
2025-09-16,BITB,-10800000.0
2025-09-16,HODL,7400000.0
2025-09-16,BTCO,0.0
2025-09-16,EZBC,0.0
2025-09-16,BRRR,0.0
2025-09-16,BTCW,0.0
2025-09-16,GBTC,0.0
2025-09-17,IBIT,149700000.0
2025-09-17,FBTC,-116000000.0
2025-09-17,GBTC,-62600000.0
2025-09-17,ARKB,-32299999.999999996
2025-09-17,BITB,-12600000.0
2025-09-17,BTCO,0.0
2025-09-17,EZBC,0.0
2025-09-17,BRRR,0.0
2025-09-17,HODL,0.0
2025-09-17,BTCW,0.0
2025-09-18,FBTC,97400000.0
2025-09-18,ARKB,25000000.0
2025-09-18,BITB,12800000.0
2025-09-18,EZBC,6800000.0
2025-09-18,HODL,6600000.0
2025-09-18,BTCO,3500000.0
2025-09-18,IBIT,0.0
2025-09-18,BRRR,0.0
2025-09-18,BTCW,0.0
2025-09-18,GBTC,0.0
2025-09-19,IBIT,246100000.0
2025-09-19,GBTC,-23500000.0
2025-09-19,FBTC,0.0
2025-09-19,BITB,0.0
2025-09-19,ARKB,0.0
2025-09-19,BTCO,0.0
2025-09-19,EZBC,0.0
2025-09-19,BRRR,0.0
2025-09-19,HODL,0.0
2025-09-19,BTCW,0.0
2025-09-22,FBTC,-276700000.0
2025-09-22,ARKB,-52300000.0
2025-09-22,GBTC,-24600000.0
2025-09-22,HODL,-9500000.0
2025-09-22,IBIT,0.0
2025-09-22,BITB,0.0
2025-09-22,BTCO,0.0
2025-09-22,EZBC,0.0
2025-09-22,BRRR,0.0
2025-09-22,BTCW,0.0
2025-09-23,FBTC,-75600000.0
2025-09-23,ARKB,-27900000.0
2025-09-23,BITB,-12800000.0
2025-09-23,BTCO,10000000.0
2025-09-23,IBIT,2500000.0
2025-09-23,EZBC,0.0
2025-09-23,BRRR,0.0
2025-09-23,HODL,0.0
2025-09-23,BTCW,0.0
2025-09-23,GBTC,0.0
2025-09-24,IBIT,128900000.0
2025-09-24,ARKB,37700000.0
2025-09-24,FBTC,29700000.0
2025-09-24,BITB,24700000.0
2025-09-24,HODL,6400000.0
2025-09-24,BTCO,0.0
2025-09-24,EZBC,0.0
2025-09-24,BRRR,0.0
2025-09-24,BTCW,0.0
2025-09-24,GBTC,0.0
2025-09-25,FBTC,-114800000.0
2025-09-25,BITB,-80500000.0
2025-09-25,IBIT,79700000.0
2025-09-25,ARKB,-63000000.0
2025-09-25,GBTC,-42900000.0
2025-09-25,HODL,-10100000.0
2025-09-25,EZBC,-6300000.0
2025-09-25,BTCO,0.0
2025-09-25,BRRR,0.0
2025-09-25,BTCW,0.0
2025-09-26,FBTC,-300400000.0
2025-09-26,IBIT,-37300000.0
2025-09-26,BITB,-23800000.0
2025-09-26,ARKB,-17800000.0
2025-09-26,GBTC,-17100000.0
2025-09-26,HODL,-9300000.0
2025-09-26,BTCO,0.0
2025-09-26,EZBC,0.0
2025-09-26,BRRR,0.0
2025-09-26,BTCW,0.0
2025-09-29,FBTC,298700000.0
2025-09-29,ARKB,62200000.0
2025-09-29,BITB,47200000.0
2025-09-29,IBIT,-46600000.0
2025-09-29,BTCO,35300000.0
2025-09-29,HODL,30700000.0
2025-09-29,GBTC,26900000.0
2025-09-29,EZBC,16500000.0
2025-09-29,BRRR,0.0
2025-09-29,BTCW,0.0
2025-09-30,IBIT,199400000.0
2025-09-30,ARKB,105700000.0
2025-09-30,BITB,70100000.0
2025-09-30,FBTC,54700000.0
2025-09-30,BTCO,0.0
2025-09-30,EZBC,0.0
2025-09-30,BRRR,0.0
2025-09-30,HODL,0.0
2025-09-30,BTCW,0.0
2025-09-30,GBTC,0.0
2025-10-01,IBIT,405500000.0
2025-10-01,FBTC,179300000.0
2025-10-01,BITB,59400000.0
2025-10-01,GBTC,9200000.0
2025-10-01,HODL,6600000.0
2025-10-01,ARKB,5900000.0
2025-10-01,BTCO,0.0
2025-10-01,EZBC,0.0
2025-10-01,BRRR,0.0
2025-10-01,BTCW,0.0
2025-10-02,IBIT,466500000.0
2025-10-02,FBTC,89600000.0
2025-10-02,ARKB,45200000.0
2025-10-02,BITB,11200000.0
2025-10-02,GBTC,2800000.0
2025-10-02,HODL,1700000.0
2025-10-02,BTCO,0.0
2025-10-02,EZBC,0.0
2025-10-02,BRRR,0.0
2025-10-02,BTCW,0.0
2025-10-03,IBIT,791600000.0
2025-10-03,FBTC,69600000.0
2025-10-03,ARKB,35500000.0
2025-10-03,HODL,26000000.0
2025-10-03,BITB,24000000.0
2025-10-03,GBTC,18300000.0
2025-10-03,BTCO,0.0
2025-10-03,EZBC,0.0
2025-10-03,BRRR,0.0
2025-10-03,BTCW,0.0
2025-10-06,IBIT,970000000.0
2025-10-06,FBTC,112300000.0
2025-10-06,BITB,60100000.0
2025-10-06,HODL,15100000.0
2025-10-06,BTCO,7500000.0
2025-10-06,BTCW,6000000.0
2025-10-06,EZBC,3600000.0
2025-10-06,ARKB,0.0
2025-10-06,BRRR,0.0
2025-10-06,GBTC,0.0
2025-10-07,IBIT,899400000.0
2025-10-07,GBTC,-28600000.0
2025-10-07,BRRR,4800000.0
2025-10-07,FBTC,0.0
2025-10-07,BITB,0.0
2025-10-07,ARKB,0.0
2025-10-07,BTCO,0.0
2025-10-07,EZBC,0.0
2025-10-07,HODL,0.0
2025-10-07,BTCW,0.0
2025-10-08,IBIT,426200000.0
2025-10-08,BITB,13400000.0
2025-10-08,FBTC,0.0
2025-10-08,ARKB,0.0
2025-10-08,BTCO,0.0
2025-10-08,EZBC,0.0
2025-10-08,BRRR,0.0
2025-10-08,HODL,0.0
2025-10-08,BTCW,0.0
2025-10-08,GBTC,0.0
2025-10-09,IBIT,255500000.0
2025-10-09,GBTC,-45500000.0
2025-10-09,FBTC,-13200000.0
2025-10-09,BITB,6600000.0
2025-10-09,ARKB,-5600000.0
2025-10-09,BTCO,0.0
2025-10-09,EZBC,0.0
2025-10-09,BRRR,0.0
2025-10-09,HODL,0.0
2025-10-09,BTCW,0.0
2025-10-10,IBIT,74200000.0
2025-10-10,BITB,-37400000.0
2025-10-10,GBTC,-19200000.0
2025-10-10,FBTC,-10200000.0
2025-10-10,ARKB,-6200000.0
2025-10-10,BTCO,0.0
2025-10-10,EZBC,0.0
2025-10-10,BRRR,0.0
2025-10-10,HODL,0.0
2025-10-10,BTCW,0.0
2025-10-13,GBTC,-145400000.0
2025-10-13,BITB,-115600000.0
2025-10-13,FBTC,-93300000.0
2025-10-13,IBIT,60400000.0
2025-10-13,ARKB,-21100000.0
2025-10-13,HODL,-11400000.0
2025-10-13,BTCO,0.0
2025-10-13,EZBC,0.0
2025-10-13,BRRR,0.0
2025-10-13,BTCW,0.0
2025-10-14,FBTC,132699999.99999999
2025-10-14,IBIT,-30800000.0
2025-10-14,BRRR,-14000000.0
2025-10-14,BITB,8000000.0
2025-10-14,ARKB,6800000.0
2025-10-14,BTCO,0.0
2025-10-14,EZBC,0.0
2025-10-14,HODL,0.0
2025-10-14,BTCW,0.0
2025-10-14,GBTC,0.0
2025-10-15,GBTC,-82900000.0
2025-10-15,BTCO,-11100000.0
2025-10-15,IBIT,-10100000.0
2025-10-15,FBTC,0.0
2025-10-15,BITB,0.0
2025-10-15,ARKB,0.0
2025-10-15,EZBC,0.0
2025-10-15,BRRR,0.0
2025-10-15,HODL,0.0
2025-10-15,BTCW,0.0
2025-10-16,ARKB,-275200000.0
2025-10-16,FBTC,-132000000.0
2025-10-16,GBTC,-45000000.0
2025-10-16,IBIT,-29500000.0
2025-10-16,BITB,-20600000.0
2025-10-16,HODL,-6100000.0
2025-10-16,BTCO,0.0
2025-10-16,EZBC,0.0
2025-10-16,BRRR,0.0
2025-10-16,BTCW,0.0
2025-10-17,IBIT,-268600000.0
2025-10-17,FBTC,-67400000.0
2025-10-17,GBTC,-25000000.0
2025-10-17,BRRR,-5600000.0
2025-10-17,BITB,0.0
2025-10-17,ARKB,0.0
2025-10-17,BTCO,0.0
2025-10-17,EZBC,0.0
2025-10-17,HODL,0.0
2025-10-17,BTCW,0.0
2025-10-20,IBIT,-100700000.0
2025-10-20,HODL,21200000.0
2025-10-20,BITB,12100000.0
2025-10-20,BTCO,9900000.0
2025-10-20,FBTC,9700000.0
2025-10-20,ARKB,0.0
2025-10-20,EZBC,0.0
2025-10-20,BRRR,0.0
2025-10-20,BTCW,0.0
2025-10-20,GBTC,0.0
2025-10-21,IBIT,210900000.0
2025-10-21,ARKB,162900000.0
2025-10-21,FBTC,34100000.0
2025-10-21,BITB,20100000.0
2025-10-21,HODL,17400000.0
2025-10-21,BTCO,8900000.0
2025-10-21,EZBC,6500000.0
2025-10-21,BRRR,2500000.0
2025-10-21,BTCW,0.0
2025-10-21,GBTC,0.0
2025-10-22,IBIT,73600000.0
2025-10-22,FBTC,-56600000.0
2025-10-22,GBTC,-56600000.0
2025-10-22,ARKB,-53900000.0
2025-10-22,BITB,-10000000.0
2025-10-22,BRRR,2100000.0
2025-10-22,BTCO,0.0
2025-10-22,EZBC,0.0
2025-10-22,HODL,0.0
2025-10-22,BTCW,0.0
2025-10-23,IBIT,107800000.0
2025-10-23,GBTC,-60500000.0
2025-10-23,ARKB,-55000000.0
2025-10-23,BITB,17400000.0
2025-10-23,FBTC,7200000.0
2025-10-23,BTCO,0.0
2025-10-23,EZBC,0.0
2025-10-23,BRRR,0.0
2025-10-23,HODL,0.0
2025-10-23,BTCW,0.0
2025-10-24,FBTC,57900000.0
2025-10-24,IBIT,32700000.000000004
2025-10-24,BITB,0.0
2025-10-24,ARKB,0.0
2025-10-24,BTCO,0.0
2025-10-24,EZBC,0.0
2025-10-24,BRRR,0.0
2025-10-24,HODL,0.0
2025-10-24,BTCW,0.0
2025-10-24,GBTC,0.0
2025-10-27,ARKB,76400000.0
2025-10-27,IBIT,65300000.0
2025-10-27,FBTC,0.0
2025-10-27,BITB,0.0
2025-10-27,BTCO,0.0
2025-10-27,EZBC,0.0
2025-10-27,BRRR,0.0
2025-10-27,HODL,0.0
2025-10-27,BTCW,0.0
2025-10-27,GBTC,0.0
2025-10-28,ARKB,75800000.0
2025-10-28,FBTC,67000000.0
2025-10-28,IBIT,59600000.0
2025-10-28,BITB,0.0
2025-10-28,BTCO,0.0
2025-10-28,EZBC,0.0
2025-10-28,BRRR,0.0
2025-10-28,HODL,0.0
2025-10-28,BTCW,0.0
2025-10-28,GBTC,0.0
2025-10-29,FBTC,-164400000.0
2025-10-29,ARKB,-143800000.0
2025-10-29,IBIT,-88100000.0
2025-10-29,GBTC,-65000000.0
2025-10-29,BITB,-6000000.0
2025-10-29,BTCO,0.0
2025-10-29,EZBC,0.0
2025-10-29,BRRR,0.0
2025-10-29,HODL,0.0
2025-10-29,BTCW,0.0
2025-10-30,IBIT,-290900000.0
2025-10-30,ARKB,-65599999.99999999
2025-10-30,BITB,-55100000.0
2025-10-30,FBTC,-46500000.0
2025-10-30,GBTC,-10000000.0
2025-10-30,BTCO,-8000000.0
2025-10-30,HODL,-3800000.0
2025-10-30,EZBC,0.0
2025-10-30,BRRR,0.0
2025-10-30,BTCW,0.0
2025-10-31,IBIT,-149300000.0
2025-10-31,ARKB,-19300000.0
2025-10-31,BITB,-17900000.0
2025-10-31,FBTC,-12000000.0
2025-10-31,GBTC,6900000.0
2025-10-31,BTCO,0.0
2025-10-31,EZBC,0.0
2025-10-31,BRRR,0.0
2025-10-31,HODL,0.0
2025-10-31,BTCW,0.0
2025-11-03,IBIT,-186500000.0
2025-11-03,FBTC,0.0
2025-11-03,BITB,0.0
2025-11-03,ARKB,0.0
2025-11-03,BTCO,0.0
2025-11-03,EZBC,0.0
2025-11-03,BRRR,0.0
2025-11-03,HODL,0.0
2025-11-03,BTCW,0.0
2025-11-03,GBTC,0.0
2025-11-04,FBTC,-356600000.0
2025-11-04,ARKB,-128100000.0
2025-11-04,GBTC,-48900000.0
2025-11-04,HODL,-17000000.0
2025-11-04,EZBC,-8700000.0
2025-11-04,BITB,-7100000.0
2025-11-04,IBIT,0.0
2025-11-04,BTCO,0.0
2025-11-04,BRRR,0.0
2025-11-04,BTCW,0.0
2025-11-05,IBIT,-375500000.0
2025-11-05,FBTC,113300000.0
2025-11-05,ARKB,82900000.0
2025-11-05,BITB,17000000.0
2025-11-05,HODL,3700000.0
2025-11-05,BTCO,0.0
2025-11-05,EZBC,0.0
2025-11-05,BRRR,0.0
2025-11-05,BTCW,0.0
2025-11-05,GBTC,0.0
2025-11-06,IBIT,112400000.0
2025-11-06,FBTC,61600000.0
2025-11-06,ARKB,60400000.0
2025-11-06,BITB,5500000.0
2025-11-06,BTCO,0.0
2025-11-06,EZBC,0.0
2025-11-06,BRRR,0.0
2025-11-06,HODL,0.0
2025-11-06,BTCW,0.0
2025-11-06,GBTC,0.0
2025-11-07,FBTC,-256700000.0
2025-11-07,ARKB,-144200000.0
2025-11-07,IBIT,-131400000.0
2025-11-07,GBTC,-15400000.0
2025-11-07,BITB,-10700000.0
2025-11-07,BTCO,0.0
2025-11-07,EZBC,0.0
2025-11-07,BRRR,0.0
2025-11-07,HODL,0.0
2025-11-07,BTCW,0.0
2025-11-10,BITB,1200000.0
2025-11-10,IBIT,0.0
2025-11-10,FBTC,0.0
2025-11-10,ARKB,0.0
2025-11-10,BTCO,0.0
2025-11-10,EZBC,0.0
2025-11-10,BRRR,0.0
2025-11-10,HODL,0.0
2025-11-10,BTCW,0.0
2025-11-10,GBTC,0.0
2025-11-11,IBIT,224200000.0
2025-11-11,FBTC,165900000.0
2025-11-11,ARKB,102500000.0
2025-11-11,BITB,7300000.0
2025-11-11,BTCO,0.0
2025-11-11,EZBC,0.0
2025-11-11,BRRR,0.0
2025-11-11,HODL,0.0
2025-11-11,BTCW,0.0
2025-11-11,GBTC,0.0
2025-11-12,FBTC,-132900000.0
2025-11-12,ARKB,-85200000.0
2025-11-12,IBIT,-36900000.0
2025-11-12,GBTC,-23100000.0
2025-11-12,BITB,0.0
2025-11-12,BTCO,0.0
2025-11-12,EZBC,0.0
2025-11-12,BRRR,0.0
2025-11-12,HODL,0.0
2025-11-12,BTCW,0.0
2025-11-13,IBIT,-256600000.00000003
2025-11-13,FBTC,-119900000.0
2025-11-13,GBTC,-64500000.0
2025-11-13,BITB,-47000000.0
2025-11-13,BTCO,-30800000.0
2025-11-13,ARKB,-15700000.0
2025-11-13,HODL,-8300000.000000001
2025-11-13,EZBC,-5700000.0
2025-11-13,BRRR,0.0
2025-11-13,BTCW,0.0
2025-11-14,IBIT,-463100000.0
2025-11-14,GBTC,-25100000.0
2025-11-14,BTCW,-6000000.0
2025-11-14,FBTC,-2100000.0
2025-11-14,BITB,0.0
2025-11-14,ARKB,0.0
2025-11-14,BTCO,0.0
2025-11-14,EZBC,0.0
2025-11-14,BRRR,0.0
2025-11-14,HODL,0.0
2025-11-17,IBIT,-145600000.0
2025-11-17,GBTC,-34500000.0
2025-11-17,ARKB,-29700000.0
2025-11-17,HODL,-23300000.0
2025-11-17,FBTC,-12000000.0
2025-11-17,BITB,-9500000.0
2025-11-17,BTCO,0.0
2025-11-17,EZBC,0.0
2025-11-17,BRRR,0.0
2025-11-17,BTCW,0.0
2025-11-18,IBIT,-523200000.00000006
2025-11-18,EZBC,10800000.0
2025-11-18,FBTC,0.0
2025-11-18,BITB,0.0
2025-11-18,ARKB,0.0
2025-11-18,BTCO,0.0
2025-11-18,BRRR,0.0
2025-11-18,HODL,0.0
2025-11-18,BTCW,0.0
2025-11-18,GBTC,0.0
2025-11-19,IBIT,60600000.0
2025-11-19,FBTC,-21400000.0
2025-11-19,HODL,-17600000.0
2025-11-19,BITB,0.0
2025-11-19,ARKB,0.0
2025-11-19,BTCO,0.0
2025-11-19,EZBC,0.0
2025-11-19,BRRR,0.0
2025-11-19,BTCW,0.0
2025-11-19,GBTC,0.0
2025-11-20,IBIT,-355500000.0
2025-11-20,GBTC,-199400000.0
2025-11-20,FBTC,-190400000.0
2025-11-20,ARKB,-94400000.0
2025-11-20,HODL,-30600000.0
2025-11-20,BITB,-21200000.0
2025-11-20,EZBC,-7500000.0
2025-11-20,BTCO,0.0
2025-11-20,BRRR,0.0
